STATE.UT,Year,id,CAUSE,Male.upto.14.years,Male.15.29.years,Male.30.44.years,Male.45.59.years,Male.60.years.and.above,Total.Male,Female.upto.14.years,Female.15.29.years,Female.30.44.years,Female.45.59.years,Female.60.years.and.above,Total.Female,Total.upto.14.years,Total.15.29.years,Total.30.44.years,Total.45.59.years,Total.60.years.and.above,Total
NAGALAND,2014,25,Unemployed,0,2,0,0,0,2,0,1,1,0,0,2,0,3,1,0,0,4
NAGALAND,2014,25,Agriculture (Total),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,2014,25,Retired Persons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,2001,26,House Wife,0,0,0,0,0,0,2,347,330,135,26,840,2,347,330,135,26,840
ODISHA,2001,26,Service (Government),0,23,25,8,0,56,0,13,6,1,0,20,0,36,31,9,0,76
ODISHA,2001,26,Service (Private),0,58,52,32,8,150,0,49,27,7,0,83,0,107,79,39,8,233
ODISHA,2001,26,Public Sector Undertaking,0,16,20,5,0,41,0,13,17,2,2,34,0,29,37,7,2,75
ODISHA,2001,26,Students,24,111,9,0,0,144,27,94,0,1,2,124,51,205,9,1,2,268
ODISHA,2001,26,Unemployed,0,87,100,26,7,220,0,67,33,1,0,101,0,154,133,27,7,321
ODISHA,2001,26,Professional Activity,0,10,13,6,2,31,0,4,0,0,2,6,0,14,13,6,4,37
ODISHA,2001,26,Agriculture (Total),0,56,87,47,17,207,0,22,18,8,1,49,0,78,105,55,18,256
ODISHA,2001,26,Retired Persons,0,2,0,13,11,26,0,0,0,0,2,2,0,2,0,13,13,28
ODISHA,2002,26,House Wife,0,0,0,0,0,0,0,328,274,125,43,770,0,328,274,125,43,770
ODISHA,2002,26,Service (Government),0,13,14,20,0,47,0,18,22,10,1,51,0,31,36,30,1,98
ODISHA,2002,26,Service (Private),6,105,123,93,16,343,0,24,19,8,0,51,6,129,142,101,16,394
ODISHA,2002,26,Public Sector Undertaking,0,21,44,55,4,124,0,10,16,14,0,40,0,31,60,69,4,164
ODISHA,2002,26,Students,19,112,20,8,0,159,27,90,2,1,0,120,46,202,22,9,0,279
ODISHA,2002,26,Unemployed,2,135,151,59,5,352,1,73,76,8,1,159,3,208,227,67,6,511
ODISHA,2002,26,Professional Activity,0,11,20,21,4,56,0,3,1,0,0,4,0,14,21,21,4,60
ODISHA,2002,26,Agriculture (Total),0,79,123,69,38,309,0,9,14,10,3,36,0,88,137,79,41,345
ODISHA,2002,26,Retired Persons,0,0,0,3,11,14,0,0,4,2,0,6,0,0,4,5,11,20
ODISHA,2003,26,House Wife,0,0,0,0,0,0,0,306,205,110,26,647,0,306,205,110,26,647
ODISHA,2003,26,Service (Government),1,20,17,24,0,62,0,43,36,12,0,91,1,63,53,36,0,153
ODISHA,2003,26,Service (Private),5,149,102,107,14,377,0,30,30,21,3,84,5,179,132,128,17,461
ODISHA,2003,26,Public Sector Undertaking,0,21,29,56,0,106,0,10,4,0,0,14,0,31,33,56,0,120
ODISHA,2003,26,Students,16,101,17,13,0,147,22,86,3,1,0,112,38,187,20,14,0,259
ODISHA,2003,26,Unemployed,0,145,116,33,3,297,2,75,47,8,0,132,2,220,163,41,3,429
ODISHA,2003,26,Professional Activity,0,26,17,12,0,55,0,6,9,7,0,22,0,32,26,19,0,77
ODISHA,2003,26,Agriculture (Total),1,101,136,69,17,324,0,21,10,10,0,41,1,122,146,79,17,365
ODISHA,2003,26,Retired Persons,0,3,1,0,37,41,0,0,4,4,1,9,0,3,5,4,38,50
ODISHA,2004,26,House Wife,0,0,0,0,0,0,0,291,214,103,12,620,0,291,214,103,12,620
ODISHA,2004,26,Service (Government),0,9,16,10,0,35,0,1,3,2,0,6,0,10,19,12,0,41
ODISHA,2004,26,Service (Private),0,30,75,52,5,162,0,25,20,4,10,59,0,55,95,56,15,221
ODISHA,2004,26,Public Sector Undertaking,0,22,24,24,0,70,0,9,9,3,0,21,0,31,33,27,0,91
ODISHA,2004,26,Students,36,91,18,0,0,145,28,87,6,0,0,121,64,178,24,0,0,266
ODISHA,2004,26,Unemployed,8,99,102,37,1,247,13,46,29,15,1,104,21,145,131,52,2,351
ODISHA,2004,26,Professional Activity,0,10,27,20,4,61,0,0,7,0,4,11,0,10,34,20,8,72
ODISHA,2004,26,Agriculture (Total),0,88,109,75,27,299,1,34,33,10,2,80,1,122,142,85,29,379
ODISHA,2004,26,Retired Persons,0,0,0,1,29,30,0,0,0,7,0,7,0,0,0,8,29,37
ODISHA,2005,26,House Wife,0,0,0,0,0,0,0,247,237,89,14,587,0,247,237,89,14,587
ODISHA,2005,26,Service (Government),0,16,26,12,0,54,0,7,18,1,0,26,0,23,44,13,0,80
ODISHA,2005,26,Service (Private),0,31,25,31,1,88,0,33,32,20,3,88,0,64,57,51,4,176
ODISHA,2005,26,Public Sector Undertaking,0,29,34,25,1,89,0,7,8,8,0,23,0,36,42,33,1,112
ODISHA,2005,26,Students,28,111,10,0,0,149,26,85,2,0,0,113,54,196,12,0,0,262
ODISHA,2005,26,Unemployed,0,101,136,35,6,278,2,44,49,9,6,110,2,145,185,44,12,388
ODISHA,2005,26,Professional Activity,0,19,27,32,2,80,0,8,8,7,2,25,0,27,35,39,4,105
ODISHA,2005,26,Agriculture (Total),0,38,86,61,19,204,0,13,22,15,0,50,0,51,108,76,19,254
ODISHA,2005,26,Retired Persons,0,0,0,0,10,10,0,0,0,0,2,2,0,0,0,0,12,12
ODISHA,2006,26,House Wife,0,0,0,0,0,0,0,254,191,64,22,531,0,254,191,64,22,531
ODISHA,2006,26,Service (Government),0,6,8,4,0,18,0,4,1,0,0,5,0,10,9,4,0,23
ODISHA,2006,26,Service (Private),0,45,51,30,7,133,0,37,32,23,0,92,0,82,83,53,7,225
ODISHA,2006,26,Public Sector Undertaking,0,8,16,8,0,32,0,8,9,0,0,17,0,16,25,8,0,49
ODISHA,2006,26,Students,18,80,14,0,0,112,29,98,32,0,0,159,47,178,46,0,0,271
ODISHA,2006,26,Unemployed,0,128,136,32,11,307,0,57,33,10,0,100,0,185,169,42,11,407
ODISHA,2006,26,Professional Activity,2,23,29,26,3,83,1,12,2,2,0,17,3,35,31,28,3,100
ODISHA,2006,26,Agriculture (Total),2,76,79,53,31,241,0,7,12,15,8,42,2,83,91,68,39,283
ODISHA,2006,26,Retired Persons,0,0,0,2,16,18,0,0,0,0,1,1,0,0,0,2,17,19
ODISHA,2007,26,House Wife,0,0,0,0,0,0,0,322,212,66,14,614,0,322,212,66,14,614
ODISHA,2007,26,Service (Government),0,6,8,12,0,26,0,1,5,0,0,6,0,7,13,12,0,32
ODISHA,2007,26,Service (Private),0,82,82,48,2,214,0,26,31,29,3,89,0,108,113,77,5,303
ODISHA,2007,26,Public Sector Undertaking,0,34,48,26,4,112,0,17,3,8,0,28,0,51,51,34,4,140
ODISHA,2007,26,Students,26,109,0,0,0,135,24,75,0,0,0,99,50,184,0,0,0,234
ODISHA,2007,26,Unemployed,12,98,62,40,12,224,5,93,73,5,1,177,17,191,135,45,13,401
ODISHA,2007,26,Professional Activity,0,29,29,21,3,82,0,6,16,3,0,25,0,35,45,24,3,107
ODISHA,2007,26,Agriculture (Total),2,42,61,48,17,170,3,17,21,16,13,70,5,59,82,64,30,240
ODISHA,2007,26,Retired Persons,0,0,0,6,25,31,0,0,0,0,5,5,0,0,0,6,30,36
ODISHA,2008,26,House Wife,0,0,0,0,0,0,0,250,259,113,57,679,0,250,259,113,57,679
ODISHA,2008,26,Service (Government),0,0,2,7,0,9,0,9,2,2,0,13,0,9,4,9,0,22
ODISHA,2008,26,Service (Private),2,77,117,68,8,272,3,43,35,4,2,87,5,120,152,72,10,359
ODISHA,2008,26,Public Sector Undertaking,0,53,42,11,2,108,0,19,9,0,0,28,0,72,51,11,2,136
ODISHA,2008,26,Students,27,95,9,0,0,131,23,60,3,0,0,86,50,155,12,0,0,217
ODISHA,2008,26,Unemployed,26,201,124,91,8,450,3,71,28,8,0,110,29,272,152,99,8,560
ODISHA,2008,26,Professional Activity,1,19,84,19,8,131,0,8,6,2,2,18,1,27,90,21,10,149
ODISHA,2008,26,Agriculture (Total),7,77,101,41,19,245,0,1,10,3,1,15,7,78,111,44,20,260
ODISHA,2008,26,Retired Persons,0,0,0,13,23,36,0,0,0,1,6,7,0,0,0,14,29,43
ODISHA,2009,26,House Wife,0,0,0,0,0,0,0,254,261,92,20,627,0,254,261,92,20,627
ODISHA,2009,26,Service (Government),0,9,6,17,1,33,0,8,2,1,0,11,0,17,8,18,1,44
ODISHA,2009,26,Service (Private),0,83,93,45,17,238,0,53,35,13,0,101,0,136,128,58,17,339
ODISHA,2009,26,Public Sector Undertaking,0,52,39,17,11,119,0,12,27,17,0,56,0,64,66,34,11,175
ODISHA,2009,26,Students,20,140,1,0,0,161,26,105,1,0,0,132,46,245,2,0,0,293
ODISHA,2009,26,Unemployed,16,133,139,75,11,374,10,66,19,17,2,114,26,199,158,92,13,488
ODISHA,2009,26,Professional Activity,0,11,17,9,0,37,0,5,3,0,3,11,0,16,20,9,3,48
ODISHA,2009,26,Agriculture (Total),0,35,56,40,12,143,0,6,1,4,0,11,0,41,57,44,12,154
ODISHA,2009,26,Retired Persons,0,0,0,17,28,45,0,0,0,0,12,12,0,0,0,17,40,57
ODISHA,2010,26,House Wife,0,0,0,0,0,0,1,362,232,111,24,730,1,362,232,111,24,730
ODISHA,2010,26,Service (Government),0,2,7,2,0,11,0,2,1,1,0,4,0,4,8,3,0,15
ODISHA,2010,26,Service (Private),0,74,114,70,11,269,0,30,25,4,4,63,0,104,139,74,15,332
ODISHA,2010,26,Public Sector Undertaking,0,57,39,14,0,110,0,13,16,6,0,35,0,70,55,20,0,145
ODISHA,2010,26,Students,30,138,5,0,0,173,22,104,2,0,0,128,52,242,7,0,0,301
ODISHA,2010,26,Unemployed,11,142,103,36,2,294,7,47,25,7,4,90,18,189,128,43,6,384
ODISHA,2010,26,Professional Activity,0,15,34,15,10,74,0,2,3,2,2,9,0,17,37,17,12,83
ODISHA,2010,26,Agriculture (Total),0,17,77,36,15,145,0,0,12,5,0,17,0,17,89,41,15,162
ODISHA,2010,26,Retired Persons,0,0,0,1,23,24,0,0,0,1,2,3,0,0,0,2,25,27
ODISHA,2011,26,House Wife,0,0,0,0,0,0,0,352,314,132,31,829,0,352,314,132,31,829
ODISHA,2011,26,Service (Government),0,5,13,16,0,34,0,2,3,3,0,8,0,7,16,19,0,42
ODISHA,2011,26,Service (Private),4,96,154,69,11,334,0,37,41,14,3,95,4,133,195,83,14,429
ODISHA,2011,26,Public Sector Undertaking,0,54,65,23,1,143,0,15,13,5,0,33,0,69,78,28,1,176
ODISHA,2011,26,Students,36,163,9,0,0,208,37,117,6,0,0,160,73,280,15,0,0,368
ODISHA,2011,26,Unemployed,32,149,149,49,2,381,11,65,48,19,6,149,43,214,197,68,8,530
ODISHA,2011,26,Professional Activity,0,29,64,17,2,112,0,5,4,0,0,9,0,34,68,17,2,121
ODISHA,2011,26,Agriculture (Total),0,35,44,52,7,138,0,0,3,3,0,6,0,35,47,55,7,144
ODISHA,2011,26,Retired Persons,0,0,0,4,31,35,0,0,0,4,6,10,0,0,0,8,37,45
ODISHA,2012,26,House Wife,0,0,0,0,0,0,0,363,362,124,21,870,0,363,362,124,21,870
ODISHA,2012,26,Service (Government),0,12,11,4,1,28,1,8,18,6,3,36,1,20,29,10,4,64
ODISHA,2012,26,Service (Private),5,109,141,84,7,346,2,43,69,22,5,141,7,152,210,106,12,487
ODISHA,2012,26,Public Sector Undertaking,0,34,34,21,0,89,8,7,13,10,0,38,8,41,47,31,0,127
ODISHA,2012,26,Students,28,165,24,16,0,233,49,115,26,0,0,190,77,280,50,16,0,423
ODISHA,2012,26,Unemployed,10,158,186,68,2,424,7,49,50,22,2,130,17,207,236,90,4,554
ODISHA,2012,26,Professional Activity,0,8,97,35,10,150,0,2,9,2,0,13,0,10,106,37,10,163
ODISHA,2012,26,Agriculture (Total),0,14,45,53,9,121,1,10,6,8,0,25,1,24,51,61,9,146
ODISHA,2012,26,Retired Persons,0,5,5,16,19,45,2,4,0,3,6,15,2,9,5,19,25,60
ODISHA,2013,26,House Wife,0,0,0,0,0,0,0,236,261,137,51,685,0,236,261,137,51,685
ODISHA,2013,26,Service (Government),0,13,41,16,3,73,0,5,8,7,0,20,0,18,49,23,3,93
ODISHA,2013,26,Service (Private),0,98,148,80,32,358,2,32,47,15,8,104,2,130,195,95,40,462
ODISHA,2013,26,Public Sector Undertaking,0,35,42,36,5,118,0,9,17,8,0,34,0,44,59,44,5,152
ODISHA,2013,26,Students,30,143,0,0,0,173,30,110,0,0,0,140,60,253,0,0,0,313
ODISHA,2013,26,Unemployed,0,129,139,58,21,347,0,54,31,8,0,93,0,183,170,66,21,440
ODISHA,2013,26,Professional Activity,0,5,12,18,1,36,0,0,2,1,0,3,0,5,14,19,1,39
ODISHA,2013,26,Agriculture (Total),0,18,58,51,16,143,0,2,1,2,2,7,0,20,59,53,18,150
ODISHA,2013,26,Retired Persons,0,0,0,0,13,13,0,0,0,0,4,4,0,0,0,0,17,17
ODISHA,2014,26,House Wife,0,0,0,0,0,0,0,242,252,104,15,613,0,242,252,104,15,613
ODISHA,2014,26,Service (Government),0,27,41,16,0,84,0,62,33,8,0,103,0,89,74,24,0,187
ODISHA,2014,26,Service (Private),0,57,29,23,0,109,0,61,49,51,0,161,0,118,78,74,0,270
ODISHA,2014,26,Public Sector Undertaking,0,12,20,19,0,51,0,1,2,3,0,6,0,13,22,22,0,57
ODISHA,2014,26,Students,7,159,5,0,0,171,11,135,6,0,2,154,18,294,11,0,2,325
ODISHA,2014,26,Unemployed,0,132,118,21,15,286,0,42,24,3,5,74,0,174,142,24,20,360
ODISHA,2014,26,Agriculture (Total),0,13,37,35,13,98,0,0,4,0,0,4,0,13,41,35,13,102
ODISHA,2014,26,Retired Persons,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4
PUDUCHERRY,2001,27,House Wife,0,0,0,0,0,0,0,63,46,18,7,134,0,63,46,18,7,134
PUDUCHERRY,2001,27,Service (Government),0,0,5,0,0,5,0,0,0,1,0,1,0,0,5,1,0,6
PUDUCHERRY,2001,27,Service (Private),0,26,44,22,2,94,0,5,1,0,0,6,0,31,45,22,2,100
PUDUCHERRY,2001,27,Public Sector Undertaking,0,0,1,3,0,4,0,0,0,1,0,1,0,0,1,4,0,5
PUDUCHERRY,2001,27,Students,2,7,0,0,0,9,4,18,0,0,0,22,6,25,0,0,0,31
PUDUCHERRY,2001,27,Unemployed,0,14,6,5,26,51,2,27,3,0,0,32,2,41,9,5,26,83
PUDUCHERRY,2001,27,Professional Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUDUCHERRY,2001,27,Agriculture (Total),0,10,28,35,10,83,0,5,1,2,0,8,0,15,29,37,10,91
PUDUCHERRY,2001,27,Retired Persons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUDUCHERRY,2002,27,House Wife,0,0,0,0,0,0,0,35,34,22,12,103,0,35,34,22,12,103
PUDUCHERRY,2002,27,Service (Government),0,3,5,9,1,18,0,0,1,0,0,1,0,3,6,9,1,19
PUDUCHERRY,2002,27,Service (Private),0,48,84,54,17,203,0,7,2,0,1,10,0,55,86,54,18,213
PUDUCHERRY,2002,27,Public Sector Undertaking,0,0,5,2,0,7,0,0,0,0,0,0,0,0,5,2,0,7
PUDUCHERRY,2002,27,Students,5,8,0,0,0,13,3,12,0,0,0,15,8,20,0,0,0,28
PUDUCHERRY,2002,27,Unemployed,0,18,11,2,9,40,0,19,1,0,0,20,0,37,12,2,9,60
PUDUCHERRY,2002,27,Professional Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUDUCHERRY,2002,27,Agriculture (Total),0,14,35,26,8,83,0,1,3,0,1,5,0,15,38,26,9,88
PUDUCHERRY,2002,27,Retired Persons,0,0,2,2,0,4,0,0,0,1,2,3,0,0,2,3,2,7
PUDUCHERRY,2003,27,House Wife,0,0,0,0,0,0,0,49,28,14,17,108,0,49,28,14,17,108
PUDUCHERRY,2003,27,Service (Government),0,1,3,4,0,8,0,1,1,0,0,2,0,2,4,4,0,10
PUDUCHERRY,2003,27,Service (Private),0,9,5,2,1,17,0,10,0,0,0,10,0,19,5,2,1,27
PUDUCHERRY,2003,27,Public Sector Undertaking,0,1,5,4,1,11,0,0,0,0,0,0,0,1,5,4,1,11
PUDUCHERRY,2003,27,Students,3,12,0,0,0,15,0,15,0,0,0,15,3,27,0,0,0,30
PUDUCHERRY,2003,27,Unemployed,0,18,10,9,8,45,0,40,1,0,1,42,0,58,11,9,9,87
PUDUCHERRY,2003,27,Professional Activity,1,21,33,17,1,73,0,1,0,0,0,1,1,22,33,17,1,74
PUDUCHERRY,2003,27,Agriculture (Total),0,1,10,7,3,21,0,2,0,0,0,2,0,3,10,7,3,23
PUDUCHERRY,2003,27,Retired Persons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUDUCHERRY,2004,27,House Wife,0,0,0,0,0,0,0,38,45,14,8,105,0,38,45,14,8,105
PUDUCHERRY,2004,27,Service (Government),0,1,7,11,0,19,0,2,0,2,0,4,0,3,7,13,0,23
PUDUCHERRY,2004,27,Service (Private),0,13,10,5,0,28,0,3,0,0,0,3,0,16,10,5,0,31
PUDUCHERRY,2004,27,Public Sector Undertaking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUDUCHERRY,2004,27,Students,1,7,0,0,0,8,4,17,0,0,0,21,5,24,0,0,0,29
PUDUCHERRY,2004,27,Unemployed,0,21,9,9,19,58,0,26,6,2,5,39,0,47,15,11,24,97
PUDUCHERRY,2004,27,Professional Activity,0,7,13,3,2,25,0,0,0,0,0,0,0,7,13,3,2,25
PUDUCHERRY,2004,27,Agriculture (Total),0,21,44,48,6,119,0,11,11,2,2,26,0,32,55,50,8,145
PUDUCHERRY,2004,27,Retired Persons,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,2,2,4
PUDUCHERRY,2005,27,House Wife,0,0,0,0,0,0,0,48,51,18,9,126,0,48,51,18,9,126
PUDUCHERRY,2005,27,Service (Government),0,1,5,6,0,12,0,0,0,1,0,1,0,1,5,7,0,13
PUDUCHERRY,2005,27,Service (Private),0,16,33,25,1,75,0,10,1,0,0,11,0,26,34,25,1,86
PUDUCHERRY,2005,27,Public Sector Undertaking,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,1,2
PUDUCHERRY,2005,27,Students,1,5,1,0,0,7,2,14,0,0,0,16,3,19,1,0,0,23
PUDUCHERRY,2005,27,Unemployed,0,22,12,21,16,71,0,28,2,0,11,41,0,50,14,21,27,112
PUDUCHERRY,2005,27,Professional Activity,0,1,5,2,0,8,0,0,0,0,0,0,0,1,5,2,0,8
PUDUCHERRY,2005,27,Agriculture (Total),0,28,65,45,6,144,0,1,2,0,0,3,0,29,67,45,6,147
PUDUCHERRY,2005,27,Retired Persons,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,1,3,4
PUDUCHERRY,2006,27,House Wife,0,0,0,0,0,0,0,47,31,10,8,96,0,47,31,10,8,96
PUDUCHERRY,2006,27,Service (Government),0,1,9,7,0,17,0,1,2,0,0,3,0,2,11,7,0,20
PUDUCHERRY,2006,27,Service (Private),0,18,29,15,2,64,0,5,2,0,0,7,0,23,31,15,2,71
PUDUCHERRY,2006,27,Public Sector Undertaking,0,0,1,2,1,4,0,0,0,0,0,0,0,0,1,2,1,4
PUDUCHERRY,2006,27,Students,5,10,0,0,0,15,8,29,0,0,0,37,13,39,0,0,0,52
PUDUCHERRY,2006,27,Unemployed,0,14,8,9,14,45,0,20,1,2,5,28,0,34,9,11,19,73
PUDUCHERRY,2006,27,Professional Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUDUCHERRY,2006,27,Agriculture (Total),0,35,76,50,8,169,0,1,2,3,0,6,0,36,78,53,8,175
PUDUCHERRY,2006,27,Retired Persons,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2
PUDUCHERRY,2007,27,House Wife,0,0,0,0,0,0,0,48,20,4,6,78,0,48,20,4,6,78
PUDUCHERRY,2007,27,Service (Government),0,0,4,6,0,10,0,3,1,0,0,4,0,3,5,6,0,14
PUDUCHERRY,2007,27,Service (Private),0,6,10,4,0,20,0,3,4,1,0,8,0,9,14,5,0,28
PUDUCHERRY,2007,27,Public Sector Undertaking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUDUCHERRY,2007,27,Students,1,8,0,0,0,9,5,14,4,0,1,24,6,22,4,0,1,33
PUDUCHERRY,2007,27,Unemployed,0,22,28,9,9,68,0,39,17,2,5,63,0,61,45,11,14,131
PUDUCHERRY,2007,27,Professional Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUDUCHERRY,2007,27,Agriculture (Total),0,33,82,54,12,181,0,9,6,1,0,16,0,42,88,55,12,197
PUDUCHERRY,2007,27,Retired Persons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUDUCHERRY,2008,27,House Wife,0,0,0,0,0,0,0,45,32,8,12,97,0,45,32,8,12,97
PUDUCHERRY,2008,27,Service (Government),0,3,2,4,0,9,0,2,3,0,1,6,0,5,5,4,1,15
PUDUCHERRY,2008,27,Service (Private),0,2,3,3,1,9,0,2,0,0,0,2,0,4,3,3,1,11
PUDUCHERRY,2008,27,Public Sector Undertaking,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,3
PUDUCHERRY,2008,27,Students,2,10,3,0,0,15,0,9,0,0,0,9,2,19,3,0,0,24
PUDUCHERRY,2008,27,Unemployed,0,22,18,9,13,62,0,33,8,0,0,41,0,55,26,9,13,103
PUDUCHERRY,2008,27,Professional Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUDUCHERRY,2008,27,Agriculture (Total),0,2,9,3,0,14,0,2,1,0,0,3,0,4,10,3,0,17
PUDUCHERRY,2008,27,Retired Persons,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
PUDUCHERRY,2009,27,House Wife,0,0,0,0,0,0,0,50,32,23,6,111,0,50,32,23,6,111
PUDUCHERRY,2009,27,Service (Government),0,2,3,6,0,11,0,0,1,0,0,1,0,2,4,6,0,12
PUDUCHERRY,2009,27,Service (Private),0,7,10,1,1,19,0,12,1,0,0,13,0,19,11,1,1,32
PUDUCHERRY,2009,27,Public Sector Undertaking,0,1,0,3,0,4,0,0,0,0,0,0,0,1,0,3,0,4
PUDUCHERRY,2009,27,Students,2,7,0,0,0,9,4,13,0,0,0,17,6,20,0,0,0,26
PUDUCHERRY,2009,27,Unemployed,0,16,14,20,26,76,0,24,4,2,7,37,0,40,18,22,33,113
PUDUCHERRY,2009,27,Professional Activity,0,18,18,13,0,49,0,2,2,1,0,5,0,20,20,14,0,54
PUDUCHERRY,2009,27,Agriculture (Total),0,38,43,56,9,146,0,2,5,1,0,8,0,40,48,57,9,154
PUDUCHERRY,2009,27,Retired Persons,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
PUDUCHERRY,2010,27,House Wife,0,0,0,0,0,0,0,44,30,10,11,95,0,44,30,10,11,95
PUDUCHERRY,2010,27,Service (Government),0,1,4,2,1,8,0,2,1,0,0,3,0,3,5,2,1,11
PUDUCHERRY,2010,27,Service (Private),0,10,9,2,0,21,0,12,5,0,0,17,0,22,14,2,0,38
PUDUCHERRY,2010,27,Public Sector Undertaking,0,0,2,2,0,4,0,0,2,0,0,2,0,0,4,2,0,6
PUDUCHERRY,2010,27,Students,2,4,0,0,0,6,2,10,0,0,0,12,4,14,0,0,0,18
PUDUCHERRY,2010,27,Unemployed,0,17,14,13,16,60,0,29,4,0,7,40,0,46,18,13,23,100
PUDUCHERRY,2010,27,Professional Activity,0,34,98,68,5,205,0,2,0,2,1,5,0,36,98,70,6,210
PUDUCHERRY,2010,27,Agriculture (Total),0,0,1,3,0,4,0,0,0,0,0,0,0,0,1,3,0,4
PUDUCHERRY,2010,27,Retired Persons,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3
PUDUCHERRY,2011,27,House Wife,0,0,0,0,0,0,0,45,30,15,7,97,0,45,30,15,7,97
PUDUCHERRY,2011,27,Service (Government),0,1,4,5,0,10,0,1,0,0,0,1,0,2,4,5,0,11
PUDUCHERRY,2011,27,Service (Private),0,15,12,13,2,42,0,6,2,0,0,8,0,21,14,13,2,50
PUDUCHERRY,2011,27,Public Sector Undertaking,0,2,1,2,0,5,0,1,0,1,0,2,0,3,1,3,0,7
PUDUCHERRY,2011,27,Students,2,14,0,0,0,16,7,13,0,0,0,20,9,27,0,0,0,36
PUDUCHERRY,2011,27,Unemployed,0,13,15,19,25,72,0,19,2,1,10,32,0,32,17,20,35,104
PUDUCHERRY,2011,27,Professional Activity,0,32,79,54,5,170,0,0,0,0,0,0,0,32,79,54,5,170
PUDUCHERRY,2011,27,Agriculture (Total),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUDUCHERRY,2011,27,Retired Persons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUDUCHERRY,2012,27,House Wife,0,0,0,0,0,0,0,32,42,17,12,103,0,32,42,17,12,103
PUDUCHERRY,2012,27,Service (Government),0,5,5,5,1,16,0,2,1,1,0,4,0,7,6,6,1,20
PUDUCHERRY,2012,27,Service (Private),0,4,5,2,0,11,0,9,0,0,0,9,0,13,5,2,0,20
PUDUCHERRY,2012,27,Public Sector Undertaking,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,2
PUDUCHERRY,2012,27,Students,0,23,0,0,0,23,4,17,1,0,0,22,4,40,1,0,0,45
PUDUCHERRY,2012,27,Unemployed,0,14,11,13,26,64,0,10,2,1,6,19,0,24,13,14,32,83
PUDUCHERRY,2012,27,Professional Activity,0,23,47,29,6,105,0,0,1,0,0,1,0,23,48,29,6,106
PUDUCHERRY,2012,27,Agriculture (Total),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUDUCHERRY,2012,27,Retired Persons,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,6,6
PUDUCHERRY,2013,27,House Wife,0,0,0,0,0,0,0,26,34,10,18,88,0,26,34,10,18,88
PUDUCHERRY,2013,27,Service (Government),0,5,4,15,0,24,0,0,0,1,0,1,0,5,4,16,0,25
PUDUCHERRY,2013,27,Service (Private),0,14,12,4,4,34,0,10,2,0,0,12,0,24,14,4,4,46
PUDUCHERRY,2013,27,Public Sector Undertaking,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
PUDUCHERRY,2013,27,Students,3,9,0,0,0,12,2,23,1,0,0,26,5,32,1,0,0,38
PUDUCHERRY,2013,27,Unemployed,0,13,11,22,20,66,0,4,0,1,0,5,0,17,11,23,20,71
PUDUCHERRY,2013,27,Professional Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUDUCHERRY,2013,27,Agriculture (Total),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUDUCHERRY,2013,27,Retired Persons,0,0,0,2,4,6,0,0,0,0,0,0,0,0,0,2,4,6
PUDUCHERRY,2014,27,House Wife,0,0,0,0,0,0,0,21,21,11,6,59,0,21,21,11,6,59
PUDUCHERRY,2014,27,Service (Government),0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
PUDUCHERRY,2014,27,Service (Private),0,6,7,7,1,21,0,0,4,0,0,4,0,6,11,7,1,25
